832	343	119	180	194	283
999	362	449	269	350	311
784	277	279	275	357	645
365	350	268	47	240	716
220	620	591	561	468	655
234	964	242	46	480	638
298	435	44	411	73	790
277	196	92	99	746	224
432	951	624	288	834	273
163	891	27	236	728	11
123	161	185	324	503	903
195	725	244	191	40	905
774	375	218	203	941	681
292	512	372	920	609	419
937	339	460	93	391	196
520	319	868	266	633	185
792	223	140	123	376	558
768	680	967	292	269	311
251	727	64	526	721	884
86	172	503	746	107	423
153	615	757	626	141	737
84	193	316	230	983	384
721	728	101	237	510	606
928	240	304	141	875	45
30	125	470	192	313	904
548	648	487	334	993	426
974	926	395	483	976	61
463	953	74	191	265	194
32	12	178	554	930	6
567	348	226	432	419	930
547	341	699	308	350	419
515	665	479	657	832	550
19	971	109	147	107	274
409	629	81	265	275	163
52	716	49	971	170	585
436	974	853	175	296	235
401	571	652	297	772	913
524	545	93	892	395	465
973	161	156	597	249	323
204	52	5	222	235	702
75	919	446	421	197	418
199	78	122	832	563	586
153	913	64	112	140	224
747	132	45	772	375	733
423	897	148	574	104	36
408	809	872	794	952	360
714	184	494	954	551	936
546	714	903	291	285	303
505	682	197	235	271	898
834	367	29	220	189	638
750	590	996	385	709	400
603	97	341	92	276	185
381	131	98	346	917	754
770	145	789	113	132	99
962	247	567	313	561	222
252	238	791	226	874	272
215	296	45	350	424	818
694	812	826	704	642	287
413	912	462	787	453	394
224	113	539	403	45	769
91	331	334	87	777	478
397	849	716	223	357	304
82	255	391	77	725	119
91	946	230	759	174	278
155	353	607	210	313	34
276	960	548	170	140	388
791	357	572	241	132	878
516	561	274	99	57	27
386	898	252	216	288	677
656	188	195	269	431	68
45	471	387	728	53	971
283	587	134	191	923	32
362	242	49	388	21	811
281	910	10	113	114	301
616	100	732	980	500	85
156	660	432	272	45	104
194	127	281	89	809	253
31	304	997	477	145	956
70	365	375	997	65	271
632	277	601	322	980	493
4	971	365	293	525	295
240	726	447	230	113	278
402	761	940	184	76	149
182	289	56	117	233	860
988	106	434	224	207	415
82	625	245	66	209	540
700	444	400	904	404	397
125	272	226	905	618	335
176	562	603	269	108	510
950	453	602	498	474	759
527	458	150	949	656	175
170	512	45	27	469	889
768	346	136	482	227	238
578	771	226	999	199	400
303	488	607	230	268	336
363	164	219	824	541	504
920	164	938	271	247	98
447	952	284	288	176	772
380	402	837	122	562	205
985	399	108	113	722	856
245	309	907	491	50	382
371	921	530	428	547	524
576	384	705	284	356	968
133	268	857	354	142	267
110	789	140	336	81	282
927	717	645	207	423	439
414	856	249	365	72	479
64	255	869	77	164	816
293	584	123	683	694	622
653	518	528	759	448	277
633	18	134	36	619	270
888	26	515	12	140	23
890	579	246	128	383	484
236	449	103	932	94	866
907	489	487	94	180	114
625	40	109	684	69	908
80	746	100	180	259	200
562	112	141	379	929	332
872	425	951	701	135	782
362	195	555	729	430	955
556	210	935	73	120	507
473	724	148	480	138	173
538	770	20	100	238	107
72	205	987	177	448	428
282	150	552	151	788	476
104	37	15	112	188	807
440	422	769	4	256	162
433	416	3	834	69	552
611	676	278	382	510	521
198	113	360	604	826	132
453	661	346	91	691	420
516	304	865	292	753	271
449	111	125	440	524	874
246	247	852	215	165	697
854	769	79	70	21	283
850	865	526	101	954	20
205	226	16	736	798	706
597	504	546	470	382	341
160	474	810	365	437	102
860	604	883	107	314	383
120	290	559	214	927	255
166	312	749	269	243	168
487	462	123	174	111	689
161	21	218	756	832	52
462	873	125	543	73	318
3	433	288	942	42	582
212	652	165	266	325	287
977	73	490	141	589	306
646	264	929	409	285	261
219	276	81	437	484	948
426	966	169	842	155	317
429	776	755	773	912	484
571	227	709	547	747	894
386	245	553	222	998	719
182	799	573	931	385	268
214	75	43	317	518	636
997	854	925	699	821	751
639	147	759	204	126	420
799	600	187	363	250	147
303	935	258	67	152	734
385	110	870	581	7	195
380	244	803	668	311	750
79	493	926	102	775	21
200	166	29	41	278	983
182	255	206	563	321	51
907	207	380	223	826	264
345	954	936	244	420	842
505	886	79	511	5	99
544	853	311	671	430	957
497	142	279	75	276	799
42	611	153	259	432	164
105	619	455	840	308	139
866	487	240	915	328	413
656	480	241	395	262	915
592	442	934	409	663	370
773	43	73	2	930	644
780	933	120	293	744	983
562	800	820	32	621	773
438	409	374	130	68	825
341	933	414	226	132	339
120	185	874	454	416	360
483	26	552	68	16	144
278	925	559	196	544	477
320	931	159	119	450	708
316	708	371	473	900	340
507	473	28	970	57	283
668	492	154	928	221	101
310	140	952	701	213	464
234	688	83	214	860	409
389	640	269	295	179	943
45	54	909	820	360	425
719	274	331	399	519	235
6	718	863	72	95	355
142	174	525	346	929	247
804	428	170	332	209	189
904	527	90	830	575	713
372	488	973	532	101	283
103	79	242	413	504	126
876	518	319	503	454	251
319	353	166	789	252	897
179	155	731	438	345	973
825	205	28	908	460	688
248	237	225	532	156	83
831	629	1	433	59	27
380	496	339	297	465	204
873	200	237	268	346	496
449	647	850	441	506	437
206	289	517	918	603	387
200	999	2	247	224	652
777	190	60	686	419	455
975	375	604	374	93	922
11	119	668	226	325	876
248	983	110	461	285	281
491	362	148	49	806	485
473	738	298	439	320	916
156	942	841	241	454	142
379	37	45	468	408	867
745	599	909	52	200	55
585	493	283	937	5	148
483	806	479	163	125	19
154	425	98	756	854	112
225	171	428	181	255	893
872	957	836	812	662	515
315	341	340	299	157	823
649	38	800	41	981	62
108	86	267	440	91	83
114	963	121	923	306	24
545	340	956	332	614	436
159	149	364	153	980	316
318	151	877	385	536	254
885	348	756	416	799	894
115	390	526	194	420	755
261	950	343	892	150	306
526	370	105	864	875	485
580	450	964	758	931	431
304	178	214	453	814	35
507	817	376	286	254	270
172	712	276	885	91	20
943	931	488	255	623	623
246	119	132	363	357	612
53	8	885	253	151	649
76	166	366	506	173	7
54	546	864	820	350	70
433	266	839	134	239	551
280	194	298	991	161	179
247	979	426	696	253	233
237	178	111	130	339	154
158	294	909	187	409	488
85	607	885	352	45	345
58	176	166	892	694	483
423	467	969	583	501	361
439	589	84	576	42	629
151	691	322	88	823	168
594	91	291	788	294	391
31	960	597	369	116	405
181	135	943	164	226	857
90	825	508	139	955	239
200	61	815	65	111	301
296	119	473	82	178	65
162	196	411	363	608	151
192	759	249	555	291	368
332	839	984	183	11	119
374	315	570	874	298	259
406	373	317	473	930	220
643	402	625	510	127	469
563	999	147	14	75	848
354	478	979	752	291	168
211	654	674	168	868	243
597	248	101	84	157	286
856	73	951	287	401	67
479	725	779	676	636	72
123	411	858	337	262	1
166	806	255	157	301	357
342	996	423	449	511	108
318	453	38	316	842	162
486	156	572	997	192	257
395	784	874	40	89	204
589	32	887	89	101	571
305	436	910	721	635	267
198	44	765	535	201	724
395	949	431	905	667	692
982	191	268	226	229	272
687	399	115	295	655	237
165	212	725	949	865	462
495	624	464	905	394	15
506	457	297	899	363	656
108	511	191	642	161	590
69	38	451	540	1000	456
183	978	641	322	526	180
122	577	17	172	690	739
935	295	631	217	20	11
846	284	73	662	557	938
849	85	25	142	506	479
341	225	357	695	855	116
432	231	253	463	956	255
160	783	437	433	680	653
567	320	852	387	979	362
146	73	989	277	326	440
229	273	849	195	832	622
882	650	52	156	331	271
9	628	286	921	350	391
381	294	648	743	374	378
558	282	133	692	188	192
121	547	764	804	109	558
478	242	120	667	885	129
344	940	223	451	292	219
165	327	679	160	282	359
218	231	83	786	45	730
873	410	223	585	134	284
693	89	374	159	845	137
745	279	96	955	402	65
151	451	630	551	503	313
357	520	309	829	113	127
38	30	393	968	83	928
187	377	190	395	385	309
59	131	896	133	722	476
60	670	369	399	400	508
762	786	90	475	766	214
356	969	402	40	154	507
455	365	356	834	520	219
131	975	58	202	549	552
119	352	857	104	287	192
272	812	11	226	326	261
625	986	197	244	229	308
60	882	268	348	322	15
908	467	340	301	344	747
242	742	170	963	264	455
724	515	120	906	77	12
611	116	966	592	760	503
834	942	784	992	650	909
150	461	172	917	393	738
52	12	184	480	215	252
568	517	755	224	887	37
726	13	55	598	69	952
589	216	45	162	114	913
443	300	283	160	827	219
46	242	801	396	34	105
810	336	156	507	54	371
122	20	590	366	124	74
101	427	149	949	704	121
974	369	127	179	280	643
617	393	425	279	371	880
995	318	392	183	243	994
354	39	332	429	729	94
719	692	326	834	641	497
354	973	111	387	374	638
166	239	365	572	391	996
607	262	532	26	982	210
202	105	307	762	999	450
448	956	51	546	367	152
141	95	395	2	895	436
45	336	994	537	431	119
547	872	853	501	110	2
473	504	196	343	921	274
482	114	804	584	101	185
104	979	486	119	237	330
652	293	221	302	261	265
242	968	434	591	717	801
362	890	459	423	252	44
25	416	839	14	187	432
870	753	718	693	176	36
215	126	38	123	600	791
33	735	12	537	405	247
51	126	374	305	108	500
36	131	388	606	231	160
45	520	50	899	53	95
973	218	301	263	574	49
836	870	110	65	125	358
955	324	909	520	251	718
394	501	345	967	89	148
100	445	47	1000	462	108
18	452	869	405	659	524
565	178	862	454	405	213
238	388	38	592	70	290
616	10	78	511	896	226
393	136	151	702	342	793
429	599	110	456	82	102
261	744	195	471	239	41
254	246	63	944	116	377
313	330	455	612	346	923
144	184	334	518	960	248
45	913	355	66	326	506
552	887	147	975	23	68
272	455	450	750	13	86
296	947	188	530	161	506
824	302	324	914	185	86
232	244	247	707	783	382
967	468	530	44	116	494
167	261	265	474	516	814
167	964	147	616	884	184
673	39	63	745	112	129
141	616	186	69	375	47
571	275	170	452	898	136
802	656	703	730	33	83
84	945	711	322	7	277
804	162	457	140	275	480
118	915	524	57	13	533
352	32	759	438	399	98
465	73	985	719	47	439
190	488	248	284	254	605
210	28	841	658	107	191
801	547	268	175	207	6
282	188	285	350	808	958
213	304	259	733	235	394
809	304	269	97	641	109
330	178	18	964	286	813
254	818	212	224	497	889
977	136	231	371	172	29
359	537	97	864	300	321
70	180	518	16	410	858
926	293	261	62	793	88
161	861	232	129	375	647
278	48	909	188	499	573
313	298	297	564	99	885
971	42	955	269	619	791
139	869	83	241	363	768
133	221	33	438	10	939
850	810	785	574	439	597
869	203	117	1000	146	426
99	515	894	510	218	203
152	6	934	373	327	325
27	16	592	428	735	68
109	962	46	680	440	202
372	946	543	527	216	459
325	239	18	141	621	832
969	154	141	525	533	726
182	895	568	287	84	106
613	541	938	537	561	503
31	172	19	553	165	914
228	274	254	362	597	375
91	243	142	839	728	397
152	529	438	885	346	312
917	605	710	49	169	604
81	543	885	106	140	19
149	16	17	258	541	816
32	164	92	422	508	19
971	150	797	114	99	355
184	398	134	975	335	927
85	470	167	743	165	313
121	265	993	727	262	273
834	24	949	204	686	296
204	191	155	400	255	824
102	78	2	657	35	491
377	684	145	185	815	176
185	834	281	570	407	368
177	578	112	426	764	39
78	633	681	411	133	885
991	693	167	112	685	117
35	732	13	50	55	358
247	1000	72	941	219	22
434	131	536	145	252	236
88	297	17	757	175	901
304	407	694	213	302	47
461	597	539	466	395	874
245	113	209	272	441	889
925	275	377	576	266	333
833	472	187	460	74	684
430	639	489	647	107	952
914	955	882	804	954	365
239	941	33	346	468	25
53	452	285	83	367	669
723	526	221	925	973	725
318	663	484	954	717	669
32	804	198	299	364	376
926	420	190	176	469	241
763	642	529	129	579	508
454	87	104	272	332	885
791	89	303	60	899	311
946	660	25	165	154	84
67	194	681	168	297	437
826	485	193	537	45	66
362	66	287	999	229	884
463	968	70	95	498	640
578	1	224	789	35	104
9	98	965	401	928	120
269	884	366	429	514	71
938	362	673	307	277	631
378	45	697	278	180	396
779	38	527	319	251	66
840	608	962	723	528	97
923	289	167	79	497	460
85	753	5	25	122	531
883	238	380	60	71	937
991	554	346	588	540	371
271	955	620	210	115	183
329	487	33	150	894	220
145	826	358	592	136	432
494	361	496	33	875	44
861	111	67	388	926	23
348	286	817	121	574	118
763	844	63	493	30	141
398	892	488	243	343	353
510	140	346	205	92	202
223	762	292	154	41	54
533	499	402	622	794	938
843	202	172	84	711	70
398	256	263	299	949	583
987	186	32	212	47	980
989	372	186	121	469	742
123	608	154	785	95	18
72	490	245	242	921	989
558	693	43	810	500	6
645	588	543	559	953	458
433	437	137	873	145	629
88	83	138	503	326	153
24	775	341	113	338	381
710	936	248	441	189	472
552	138	297	175	930	473
239	16	114	137	656	26
63	394	364	955	275	523
474	591	255	885	14	50
766	244	24	125	153	969
701	151	219	284	357	168
724	232	249	173	996	527
954	345	597	447	296	650
38	297	928	714	194	131
943	977	175	936	488	830
525	768	76	981	717	258
474	338	92	103	154	626
430	123	14	339	880	91
966	102	516	386	367	58
235	364	610	782	577	147
492	160	279	899	201	351
79	665	84	422	325	290
928	334	236	629	110	96
650	199	298	243	332	862
425	964	130	71	219	517
13	697	650	531	990	92
236	763	195	645	976	283
607	215	765	272	210	247
216	219	756	183	439	35
43	367	208	760	426	45
953	12	353	760	159	10
388	175	771	117	465	189
397	375	202	889	735	224
799	832	499	223	925	447
61	211	215	77	923	149
57	385	953	412	231	64
172	509	107	899	63	125
784	252	377	926	152	140
240	184	918	236	744	610
53	230	33	37	811	303
161	759	142	388	102	5
615	85	144	64	910	440
884	105	610	579	942	800
631	430	71	555	775	467
864	710	918	616	385	189
469	268	574	928	564	986
808	401	197	474	387	364
267	197	50	555	222	314
305	953	384	364	707	287
269	514	335	850	609	204
589	902	862	232	578	279
338	384	752	390	811	725
203	807	148	236	233	130
326	359	85	402	609	594
699	238	174	580	80	30
88	82	947	688	479	35
274	159	182	713	74	97
10	75	396	675	243	74
305	673	473	329	453	317
185	431	313	969	274	133
603	172	877	18	168	392
413	224	387	204	602	299
422	121	217	77	655	44
999	595	426	411	403	215
303	988	364	144	608	263
85	347	946	774	308	54
758	176	243	487	339	96
728	796	896	710	828	918
193	63	485	322	213	69
129	515	95	269	78	32
839	517	233	161	364	496
68	631	226	20	939	193
526	945	274	589	467	269
236	298	899	62	346	410
375	716	149	360	421	273
808	760	68	332	38	29
302	827	80	495	200	381
193	382	15	916	161	557
416	218	208	329	911	900
262	815	837	856	518	172
139	937	902	94	560	102
377	125	626	42	888	208
104	252	413	57	75	495
9	378	158	834	180	346
787	647	221	496	882	671
880	472	771	242	420	936
255	22	776	606	9	204
346	244	959	779	199	142
769	912	195	181	273	160
660	540	363	285	960	511
768	525	759	475	534	246
119	8	323	97	938	606
90	141	466	81	267	173
472	214	546	494	592	807
68	42	79	461	804	166
880	459	127	119	721	253
259	319	73	42	533	131
131	42	828	61	136	325
663	428	910	835	151	785
72	114	426	31	819	890
681	141	270	344	39	824
781	930	913	338	505	815
399	546	376	497	191	900
29	21	343	524	403	815
288	417	912	438	650	397
51	208	586	442	740	43
21	307	167	932	9	773
140	302	364	511	327	913
288	986	107	69	435	38
175	359	167	437	982	53
995	487	23	236	279	579
503	513	300	761	353	346
90	151	588	34	971	594
442	339	507	880	321	465
679	99	328	171	272	974
475	196	674	258	825	145
127	235	610	294	12	992
260	370	504	397	174	199
209	859	272	571	995	224
13	104	42	686	247	490
44	897	331	627	352	29
298	993	428	344	392	655
807	186	513	110	256	351
496	368	675	91	259	162
483	622	580	949	512	441
901	163	658	791	732	374
252	61	166	234	463	69
874	549	311	166	922	552
164	241	844	995	656	743
439	50	174	420	829	267
690	80	843	154	502	369
957	494	286	448	441	218
987	489	821	336	321	844
189	392	629	398	39	960
148	880	472	896	124	702
922	3	332	118	85	280
98	170	546	507	287	6
935	16	574	685	240	35
805	146	161	646	502	208
189	889	482	552	454	257
175	168	559	852	380	103
994	368	376	705	406	177
14	886	23	154	890	868
192	906	264	755	392	159
134	712	462	127	406	195
456	281	505	667	304	879
970	189	35	343	595	444
956	409	708	479	38	921
757	936	206	859	630	236
384	846	81	83	103	270
54	440	45	105	13	625
691	901	387	432	145	125
653	175	231	871	240	398
387	939	153	17	850	176
897	22	357	362	47	522
824	270	987	212	204	476
132	552	422	55	532	983
592	312	121	893	12	216
388	579	323	967	550	295
514	749	176	990	64	114
873	923	61	239	367	74
627	224	189	412	783	112
34	206	186	154	122	265
74	758	40	603	487	468
289	943	137	36	544	377
956	416	366	584	415	244
515	9	259	927	283	278
188	701	909	419	90	793
866	194	203	41	230	137
105	288	96	97	601	175
160	172	224	996	809	703
139	236	463	587	642	744
354	218	89	467	408	811
31	988	405	448	691	58
983	947	356	233	261	352
320	948	43	314	117	347
200	111	596	933	12	655
935	317	597	76	474	33
6	539	213	506	1	893
361	265	514	912	104	464
216	286	223	756	446	232
570	984	147	523	166	142
984	202	575	13	142	218
935	956	65	574	712	166
335	160	931	513	116	485
257	431	483	248	389	714
324	182	938	494	26	109
132	510	975	902	280	320
614	145	473	213	256	965
499	470	875	199	96	65
371	799	189	216	93	989
3	381	301	202	582	604
575	417	204	916	80	71
590	442	216	935	130	295
143	792	161	139	997	65
852	390	387	445	328	119
904	475	351	929	376	424
124	614	914	375	107	48
397	364	888	41	215	264
113	180	100	780	207	4
695	348	18	167	280	223
347	77	924	6	24	419
121	246	67	383	128	986
355	849	778	310	209	195
340	148	484	193	670	868
763	752	266	190	374	489
841	135	500	171	585	38
409	791	302	375	316	163
906	68	568	385	911	430
191	996	285	179	352	57
184	715	226	655	707	259
138	666	282	959	288	561
273	859	672	218	172	242
920	24	217	493	575	176
94	13	316	266	95	752
550	176	409	851	166	552
922	385	740	291	427	464
429	158	31	52	819	358
413	338	916	187	336	507
34	983	177	418	163	118
201	169	955	543	671	80
236	687	700	214	314	217
5	925	334	440	50	527
115	169	619	519	229	249
101	388	964	839	195	232
445	745	133	315	359	216
795	446	846	443	112	688
928	481	91	549	385	88
268	696	173	139	1	76
477	287	190	133	286	800
310	808	144	110	187	15
624	374	418	282	377	254
3	259	762	215	1000	204
417	14	389	262	31	17
877	177	273	37	286	155
777	451	159	972	118	394
482	319	795	25	75	259
884	413	981	177	15	110
646	97	965	197	15	330
543	116	929	249	537	310
70	417	22	711	141	162
105	947	90	270	341	568
49	566	305	265	935	725
143	126	415	720	175	539
195	988	322	127	762	291
294	314	973	995	503	806
771	749	594	401	707	891
519	162	963	861	246	172
949	836	702	30	614	926
779	106	964	508	299	55
75	823	295	81	751	80
420	208	498	145	674	342
320	314	316	974	596	348
702	278	383	670	978	309
27	948	928	219	877	710
343	846	179	66	394	417
75	573	87	196	885	613
312	251	647	171	62	355
611	803	664	510	868	715
329	826	105	416	248	265
751	838	151	118	526	390
158	678	444	260	860	801
406	33	469	73	947	390
339	8	891	434	323	369
174	238	914	20	218	529
9	167	958	173	95	487
227	247	464	933	255	714
29	14	97	668	337	871
754	874	471	920	859	993
851	110	242	21	494	506
34	623	155	166	883	153
863	366	435	434	453	448
122	592	156	152	223	856
110	22	70	218	888	709
635	135	252	117	113	814
322	718	444	298	917	515
178	341	678	947	37	372
503	15	144	107	891	110
285	463	298	174	136	772
447	656	282	968	321	503
264	114	396	956	51	848
97	176	742	137	997	347
474	299	931	241	971	300
41	303	722	146	194	185
452	526	812	213	223	322
84	104	725	349	608	202
434	28	274	551	1000	358
555	959	609	68	221	241
756	61	142	84	20	310
317	411	535	672	58	685
136	81	630	250	838	134
633	799	61	152	23	416
349	185	846	222	114	238
71	993	613	153	43	617
524	629	916	262	819	942
7	248	109	96	840	98
1	13	563	916	251	263
188	496	101	248	427	804
498	118	988	310	507	49
192	441	979	102	466	113
300	851	36	560	12	240
917	585	162	960	414	25
367	703	875	805	127	429
66	971	445	691	52	116
46	276	449	104	669	63
922	371	709	76	96	185
25	179	857	82	902	225
368	777	307	107	707	739
329	200	881	51	89	475
907	681	16	173	357	79
852	743	407	787	819	970
260	982	35	553	616	19
640	444	496	924	213	251
202	273	696	553	889	220
215	819	221	670	345	240
253	447	129	702	198	382
884	259	187	961	485	142
59	228	6	547	390	764
558	667	173	228	176	699
250	201	267	993	335	790
479	570	951	70	216	225
237	869	602	624	956	249
629	634	174	201	952	187
72	13	276	555	756	355
458	192	914	232	485	93
829	998	606	492	204	147
333	646	496	501	161	825
371	731	321	502	925	424
978	657	940	548	410	560
175	29	954	788	622	90
895	394	441	186	44	203
622	53	998	774	207	416
574	49	159	121	477	951
103	145	147	106	556	134
70	298	899	599	664	988
704	239	129	889	115	586
447	264	710	310	273	563
263	61	124	506	189	317
246	205	949	904	63	124
25	628	569	910	847	278
522	545	899	784	850	591
212	492	514	326	412	911
432	283	92	932	8	546
182	472	107	382	739	15
413	198	101	299	826	946
667	244	425	290	850	225
63	210	48	886	818	46
579	794	145	544	94	157
370	202	976	134	313	237
628	83	626	230	227	82
233	436	19	310	181	733
380	571	29	121	351	34
251	898	788	348	629	783
92	539	396	17	972	229
241	789	110	588	511	124
96	207	206	964	113	340
607	998	192	476	39	440
72	70	746	41	733	293
281	245	654	260	236	215
877	969	828	821	128	541
323	339	105	151	957	567
245	30	94	62	388	473
710	121	227	420	452	644
19	388	353	698	53	334
167	585	89	303	879	371
408	954	319	211	918	198
84	4	986	346	454	716
5	165	181	672	1000	437
298	205	612	687	292	245
173	834	875	64	144	253
630	533	587	714	389	407
153	779	498	93	2	112
206	935	24	13	32	207
181	548	292	392	947	363
286	64	603	236	874	428
280	374	841	398	263	271
39	353	689	225	97	585
461	271	415	263	899	627
494	527	147	992	416	603
3	519	526	772	293	730
565	330	288	461	761	480
992	346	168	640	138	465
56	857	244	271	637	74
83	778	862	371	711	358
54	661	248	237	34	549
120	577	317	287	961	542
371	629	914	876	556	483
152	461	593	97	906	248
967	727	868	384	216	543
93	247	797	339	139	40
718	996	9	359	188	332
331	701	243	360	336	505
542	303	946	693	161	219
310	207	688	192	400	229
754	232	872	110	315	301
843	351	47	193	299	483
909	938	641	530	379	803
280	610	365	857	526	124
359	350	232	340	561	814
266	11	661	687	736	646
207	352	240	842	945	624
135	219	93	929	467	910
464	273	338	383	605	561
989	494	307	278	173	332
285	774	235	441	131	445
53	477	922	630	149	404
9	621	19	871	463	336
161	226	658	699	752	305
747	260	354	776	187	171
442	481	96	113	870	419
444	151	353	962	546	238
218	983	464	142	190	682
193	968	163	306	336	660
427	879	28	196	382	367
914	7	99	550	61	558
467	977	642	661	374	476
46	893	302	46	855	160
294	455	923	267	652	917
496	951	274	83	672	128
681	134	224	235	70	594
357	378	869	55	76	170
796	548	965	259	210	250
586	394	376	12	117	21
581	660	315	308	314	943
594	86	685	290	88	920
222	781	111	7	58	680
930	795	259	315	57	218
89	721	153	282	923	430
113	319	193	764	569	304
618	515	574	487	75	936
159	817	173	287	701	68
231	389	227	785	627	119
457	708	63	38	159	545
447	714	84	906	779	780
70	953	698	934	710	735
65	475	994	315	308	465
317	977	206	478	353	136
993	813	743	34	754	346
708	584	844	374	142	406
867	800	105	163	184	107
414	329	154	735	221	208
190	103	140	369	290	512
139	730	670	215	242	103
98	366	491	81	736	774
174	422	34	855	248	603
453	942	244	230	517	281
89	468	528	978	51	282
13	232	494	141	618	945
934	330	273	55	94	389
75	795	71	869	349	92
82	547	974	822	138	426
80	418	229	230	605	205
131	685	331	432	134	479
207	82	597	746	196	303
173	211	124	129	361	916
765	71	538	350	54	12
235	56	479	589	636	42
95	894	541	83	9	727
723	308	533	256	234	913
729	707	382	217	398	515
956	988	591	273	617	903
359	178	914	261	486	593
702	540	278	622	255	332
887	17	1	572	30	730
418	339	733	393	946	194
523	688	216	961	41	181
398	302	748	308	437	141
957	548	2	27	724	144
328	336	983	808	341	654
921	526	413	575	166	182
801	228	91	439	211	373
396	446	744	458	367	861
150	401	823	199	217	693
454	868	171	166	815	238
195	996	72	10	977	676
724	74	120	282	720	208
901	646	759	407	741	119
514	891	560	102	222	245
121	659	95	855	70	36
170	168	418	352	53	36
20	996	298	448	65	746
412	165	85	836	801	132
45	621	255	151	391	144
897	373	532	121	169	577
219	468	541	858	896	612
549	804	231	915	682	984
910	179	26	544	73	357
14	91	283	838	744	53
427	5	256	632	984	779
220	90	941	429	602	457
144	260	447	349	547	985
206	97	23	352	93	904
230	149	191	75	965	505
25	213	351	270	197	819
64	91	229	171	277	932
722	359	144	478	141	909
418	180	295	916	767	101
510	662	818	281	611	351
537	186	992	314	293	115
350	235	534	182	902	730
201	666	535	413	102	998
877	449	274	727	659	431
164	69	142	143	285	396
181	307	197	682	938	446
319	109	661	361	999	176
179	29	306	984	439	685
407	285	34	711	110	980
72	988	200	471	459	232
42	105	323	645	500	954
535	19	308	107	208	751
167	616	853	157	280	147
143	355	277	432	323	800
476	925	339	414	533	106
160	688	713	10	486	176
619	273	592	163	935	847
743	87	143	354	897	233
461	154	111	82	273	844
870	119	140	65	34	873
573	257	158	255	466	829
321	40	804	185	417	217
6	536	966	641	77	266
127	947	412	642	370	291
989	943	443	996	341	499
547	76	16	94	203	395
3	58	29	948	277	160
152	259	897	544	333	588
808	95	543	90	37	626
327	808	395	422	224	514
110	95	266	940	16	411
701	371	827	412	193	522
326	201	418	657	917	91
55	91	352	899	802	15
109	596	305	230	843	805
826	77	342	373	41	153
387	32	819	842	127	465
164	802	331	286	62	110
677	950	18	94	148	250
432	851	356	659	726	682
581	657	381	293	775	339
840	218	219	264	170	274
420	576	557	987	686	446
360	179	181	841	991	566
290	307	207	370	789	519
926	552	109	174	770	163
835	952	123	115	147	135
504	340	308	938	714	185
775	818	680	944	720	703
546	621	168	71	212	3
855	785	656	532	428	258
714	155	747	985	2	288
448	203	170	338	735	262
761	341	503	492	310	325
421	441	889	249	109	123
644	590	937	915	760	879
481	43	463	927	8	227
342	966	450	974	420	117
964	422	329	267	248	768
576	292	789	850	397	836
60	788	320	233	81	231
990	331	468	381	746	276
239	187	178	827	890	113
433	113	105	443	444	964
177	603	612	366	965	212
585	256	250	501	906	229
99	104	449	283	135	852
87	281	373	356	944	35
4	552	87	798	179	131
904	82	235	488	192	225
357	991	203	37	560	109
540	964	148	482	576	138
347	200	314	220	605	178
135	779	831	797	374	684
500	178	124	216	972	280
265	984	35	391	43	436
174	186	323	242	660	854
355	556	245	146	92	962
83	370	278	487	60	84
313	340	226	779	877	601
80	256	800	114	255	119
635	902	118	132	388	344
696	370	726	455	273	663
342	810	26	292	918	28
294	159	212	1000	617	237
788	566	835	321	166	384
325	247	468	127	211	768
25	596	958	193	94	366
474	344	791	376	328	512
414	483	854	679	493	497
327	41	27	238	949	156
476	49	13	823	938	89
789	952	292	154	318	259
246	261	740	45	831	88
331	180	895	297	24	323
463	993	389	685	173	197
482	423	422	939	747	351
844	175	202	299	613	134
587	884	773	4	39	544
25	69	114	791	378	782
260	208	71	90	753	551
515	496	209	896	26	139
290	494	335	261	957	566
76	72	719	470	194	11
426	417	815	329	998	448
471	305	843	915	211	66
658	10	450	192	89	923
144	153	154	481	661	853
49	176	250	992	681	216
19	2	95	510	887	184
175	348	723	245	398	4
522	108	871	777	318	316
82	252	744	463	578	340
155	681	249	583	217	252
53	127	44	906	787	231
960	450	388	166	679	647
198	398	732	266	956	52
794	959	380	46	341	48
538	18	445	904	811	977
342	820	394	887	383	318
584	58	839	816	29	445
136	795	172	480	214	107
400	950	346	244	279	1
645	43	896	558	11	605
196	79	645	416	314	156
652	181	267	194	15	360
984	675	204	472	171	321
546	204	175	158	290	916
75	202	137	7	368	940
931	740	488	75	14	38
973	455	454	599	340	390
108	19	253	116	84	657
361	439	752	652	649	580
515	983	336	687	382	325
781	218	76	384	118	511
8	170	658	272	40	321
392	363	293	807	298	75
179	79	183	116	825	629
271	746	848	241	370	296
278	154	271	657	106	940
902	137	188	202	542	44
676	703	497	654	922	876
444	150	329	94	67	159
209	645	129	673	22	565
543	48	34	741	316	309
605	78	52	538	106	819
433	377	182	425	806	208
315	452	507	298	475	867
626	501	805	39	847	960
659	57	91	703	120	993
873	166	98	73	200	593
813	510	164	54	96	75
790	338	413	155	405	410
83	304	25	594	636	972
101	522	364	74	192	463
590	708	510	520	367	529
7	145	32	712	985	661
831	124	383	303	46	636
439	282	124	621	892	245
313	218	288	843	112	589
789	286	464	432	256	435
18	720	28	228	555	184
991	623	610	515	286	369
494	663	537	797	860	95
15	889	255	216	167	447
351	151	18	429	502	445
